Rimini,2026-04-22 13:37:15.728088,15.34
Rimini,2026-04-22 13:39:12.316256,15.34
Rimini,2026-04-22 13:42:45.097585,15.43
Rimini,2026-04-22 13:45:07.018792,15.43
Rimini,2026-04-22 13:47:17.809416,15.43
